,zone,time,MAC,dust,superdust,tvoc,temp,humid
1550,주거단지,2022-02-24T07:00:00.000Z,225399960593880,20,23,433.0,7,19
1551,미래형 자동차1,2022-02-24T07:00:00.000Z,226499472221656,16,20,234.0,8,20
1552,미래형 자동차2,2022-02-24T07:00:00.000Z,227598983849432,20,22,788.0,8,20
1553,미래형 자동차3,2022-02-24T07:00:00.000Z,228698495477208,18,19,830.0,8,20
1554,R&D 연구시설단지,2022-02-24T07:00:00.000Z,229798007104984,18,23,196.0,8,19
1555,주거단지,2022-02-24T08:00:00.000Z,225399960593880,22,25,408.0,6,20
1556,미래형 자동차1,2022-02-24T08:00:00.000Z,226499472221656,16,20,250.0,7,21
1557,미래형 자동차2,2022-02-24T08:00:00.000Z,227598983849432,22,24,753.0,6,21
1558,미래형 자동차3,2022-02-24T08:00:00.000Z,228698495477208,19,20,726.0,7,21
1559,R&D 연구시설단지,2022-02-24T08:00:00.000Z,229798007104984,19,24,193.0,7,19
1560,주거단지,2022-02-24T09:00:00.000Z,225399960593880,25,29,301.0,5,22
1561,미래형 자동차1,2022-02-24T09:00:00.000Z,226499472221656,17,22,251.0,5,23
1562,미래형 자동차2,2022-02-24T09:00:00.000Z,227598983849432,24,26,737.0,5,23
1563,미래형 자동차3,2022-02-24T09:00:00.000Z,228698495477208,21,22,599.0,5,23
1564,R&D 연구시설단지,2022-02-24T09:00:00.000Z,229798007104984,20,26,207.0,5,21
1565,주거단지,2022-02-24T10:00:00.000Z,225399960593880,33,40,271.0,4,26
1566,미래형 자동차1,2022-02-24T10:00:00.000Z,226499472221656,20,25,261.0,4,28
1567,미래형 자동차2,2022-02-24T10:00:00.000Z,227598983849432,31,36,745.0,4,28
1568,미래형 자동차3,2022-02-24T10:00:00.000Z,228698495477208,28,29,586.0,4,28
1569,R&D 연구시설단지,2022-02-24T10:00:00.000Z,229798007104984,25,31,223.0,4,27
1570,주거단지,2022-02-24T11:00:00.000Z,225399960593880,36,44,496.0,3,29
1571,미래형 자동차1,2022-02-24T11:00:00.000Z,226499472221656,21,26,263.0,3,32
1572,미래형 자동차2,2022-02-24T11:00:00.000Z,227598983849432,33,39,893.0,3,32
1573,미래형 자동차3,2022-02-24T11:00:00.000Z,228698495477208,31,33,738.0,3,30
1574,R&D 연구시설단지,2022-02-24T11:00:00.000Z,229798007104984,25,32,765.0,2,31
1575,주거단지,2022-02-24T12:00:00.000Z,225399960593880,33,40,354.0,3,31
1576,미래형 자동차1,2022-02-24T12:00:00.000Z,226499472221656,21,26,257.0,2,34
1577,미래형 자동차2,2022-02-24T12:00:00.000Z,227598983849432,34,40,1060.0,2,33
1578,미래형 자동차3,2022-02-24T12:00:00.000Z,228698495477208,29,31,670.0,2,32
1579,R&D 연구시설단지,2022-02-24T12:00:00.000Z,229798007104984,27,35,843.0,0,41
1580,주거단지,2022-02-24T13:00:00.000Z,225399960593880,33,39,318.0,2,31
1581,미래형 자동차1,2022-02-24T13:00:00.000Z,226499472221656,20,26,278.0,1,34
1582,미래형 자동차2,2022-02-24T13:00:00.000Z,227598983849432,32,37,768.0,2,32
1583,미래형 자동차3,2022-02-24T13:00:00.000Z,228698495477208,28,31,639.0,2,32
1584,R&D 연구시설단지,2022-02-24T13:00:00.000Z,229798007104984,29,37,321.0,1,33
1585,주거단지,2022-02-24T14:00:00.000Z,225399960593880,32,39,381.0,2,33
1586,미래형 자동차1,2022-02-24T14:00:00.000Z,226499472221656,19,25,267.0,1,36
1587,미래형 자동차2,2022-02-24T14:00:00.000Z,227598983849432,32,36,807.0,2,34
1588,미래형 자동차3,2022-02-24T14:00:00.000Z,228698495477208,28,30,873.0,2,34
1589,R&D 연구시설단지,2022-02-24T14:00:00.000Z,229798007104984,29,36,253.0,1,33
1590,주거단지,2022-02-24T15:00:00.000Z,225399960593880,32,39,547.0,1,36
1591,미래형 자동차1,2022-02-24T15:00:00.000Z,226499472221656,19,24,272.0,1,39
1592,미래형 자동차2,2022-02-24T15:00:00.000Z,227598983849432,31,36,902.0,1,37
1593,미래형 자동차3,2022-02-24T15:00:00.000Z,228698495477208,28,30,1065.0,1,37
1594,R&D 연구시설단지,2022-02-24T15:00:00.000Z,229798007104984,29,37,194.0,1,36
1595,주거단지,2022-02-24T16:00:00.000Z,225399960593880,35,43,786.0,0,44
1596,미래형 자동차1,2022-02-24T16:00:00.000Z,226499472221656,19,24,257.0,-2,49
1597,미래형 자동차2,2022-02-24T16:00:00.000Z,227598983849432,35,41,1048.0,-1,49
1598,미래형 자동차3,2022-02-24T16:00:00.000Z,228698495477208,30,33,1000.0,-1,46
1599,R&D 연구시설단지,2022-02-24T16:00:00.000Z,229798007104984,29,38,238.0,-2,48
1600,주거단지,2022-02-24T17:00:00.000Z,225399960593880,37,47,577.0,-2,53
1601,미래형 자동차1,2022-02-24T17:00:00.000Z,226499472221656,20,25,260.0,-3,57
1602,미래형 자동차2,2022-02-24T17:00:00.000Z,227598983849432,36,44,1115.0,-3,56
1603,미래형 자동차3,2022-02-24T17:00:00.000Z,228698495477208,33,36,978.0,-3,58
1604,R&D 연구시설단지,2022-02-24T17:00:00.000Z,229798007104984,28,36,777.0,-4,51
1605,주거단지,2022-02-24T18:00:00.000Z,225399960593880,41,53,708.0,-3,57
1606,미래형 자동차1,2022-02-24T18:00:00.000Z,226499472221656,21,27,283.0,-4,61
1607,미래형 자동차2,2022-02-24T18:00:00.000Z,227598983849432,38,47,1286.0,-4,58
1608,미래형 자동차3,2022-02-24T18:00:00.000Z,228698495477208,35,39,1295.0,-4,58
1609,R&D 연구시설단지,2022-02-24T18:00:00.000Z,229798007104984,35,45,1491.0,-5,56
1610,주거단지,2022-02-24T19:00:00.000Z,225399960593880,44,56,1165.0,-3,54
1611,미래형 자동차1,2022-02-24T19:00:00.000Z,226499472221656,22,28,354.0,-5,62
1612,미래형 자동차2,2022-02-24T19:00:00.000Z,227598983849432,42,53,1393.0,-5,59
1613,미래형 자동차3,2022-02-24T19:00:00.000Z,228698495477208,39,44,1444.0,-4,58
1614,R&D 연구시설단지,2022-02-24T19:00:00.000Z,229798007104984,38,48,1547.0,-5,58
1615,주거단지,2022-02-24T20:00:00.000Z,225399960593880,46,59,1576.0,-4,62
1616,미래형 자동차1,2022-02-24T20:00:00.000Z,226499472221656,21,27,435.0,-5,68
1617,미래형 자동차2,2022-02-24T20:00:00.000Z,227598983849432,42,52,1426.0,-6,65
1618,미래형 자동차3,2022-02-24T20:00:00.000Z,228698495477208,41,47,1610.0,-5,67
1619,R&D 연구시설단지,2022-02-24T20:00:00.000Z,229798007104984,34,44,1959.0,-6,64
1620,주거단지,2022-02-24T21:00:00.000Z,225399960593880,47,61,1807.0,-5,68
1621,미래형 자동차1,2022-02-24T21:00:00.000Z,226499472221656,21,27,677.0,-6,73
1622,미래형 자동차2,2022-02-24T21:00:00.000Z,227598983849432,43,54,1337.0,-6,69
1623,미래형 자동차3,2022-02-24T21:00:00.000Z,228698495477208,42,48,1610.0,-6,72
1624,R&D 연구시설단지,2022-02-24T21:00:00.000Z,229798007104984,37,47,,-7,70
1625,주거단지,2022-02-24T22:00:00.000Z,225399960593880,50,64,1861.0,-5,74
1626,미래형 자동차1,2022-02-24T22:00:00.000Z,226499472221656,24,31,1035.0,-4,70
1627,미래형 자동차2,2022-02-24T22:00:00.000Z,227598983849432,45,57,1376.0,-4,70
1628,미래형 자동차3,2022-02-24T22:00:00.000Z,228698495477208,44,51,1652.0,-4,74
1629,R&D 연구시설단지,2022-02-24T22:00:00.000Z,229798007104984,39,50,,-5,72
1630,주거단지,2022-02-24T23:00:00.000Z,225399960593880,50,65,1567.0,-3,62
1631,미래형 자동차1,2022-02-24T23:00:00.000Z,226499472221656,27,34,1463.0,3,46
1632,미래형 자동차2,2022-02-24T23:00:00.000Z,227598983849432,46,57,1178.0,2,44
1633,미래형 자동차3,2022-02-24T23:00:00.000Z,228698495477208,44,53,1338.0,3,46
1634,R&D 연구시설단지,2022-02-24T23:00:00.000Z,229798007104984,37,47,1723.0,1,45
1635,주거단지,2022-02-25T00:00:00.000Z,225399960593880,49,62,1371.0,3,45
1636,미래형 자동차1,2022-02-25T00:00:00.000Z,226499472221656,29,37,531.0,7,36
1637,미래형 자동차2,2022-02-25T00:00:00.000Z,227598983849432,46,57,1004.0,7,35
1638,미래형 자동차3,2022-02-25T00:00:00.000Z,228698495477208,44,53,1256.0,6,37
1639,R&D 연구시설단지,2022-02-25T00:00:00.000Z,229798007104984,34,43,1571.0,7,34
1640,주거단지,2022-02-25T01:00:00.000Z,225399960593880,49,62,707.0,10,31
1641,미래형 자동차1,2022-02-25T01:00:00.000Z,226499472221656,33,42,247.0,10,30
1642,미래형 자동차2,2022-02-25T01:00:00.000Z,227598983849432,49,62,731.0,13,28
1643,미래형 자동차3,2022-02-25T01:00:00.000Z,228698495477208,46,57,955.0,10,31
1644,R&D 연구시설단지,2022-02-25T01:00:00.000Z,229798007104984,37,48,745.0,7,35
1645,주거단지,2022-02-25T02:00:00.000Z,225399960593880,50,62,481.0,11,28
1646,미래형 자동차1,2022-02-25T02:00:00.000Z,226499472221656,34,43,207.0,12,28
1647,미래형 자동차2,2022-02-25T02:00:00.000Z,227598983849432,49,61,769.0,13,27
1648,미래형 자동차3,2022-02-25T02:00:00.000Z,228698495477208,47,57,812.0,11,29
1649,R&D 연구시설단지,2022-02-25T02:00:00.000Z,229798007104984,38,49,222.0,9,31
1650,주거단지,2022-02-25T03:00:00.000Z,225399960593880,49,62,548.0,12,25
1651,미래형 자동차1,2022-02-25T03:00:00.000Z,226499472221656,34,44,215.0,11,28
1652,미래형 자동차2,2022-02-25T03:00:00.000Z,227598983849432,49,62,803.0,13,26
1653,미래형 자동차3,2022-02-25T03:00:00.000Z,228698495477208,47,58,890.0,10,28
1654,R&D 연구시설단지,2022-02-25T03:00:00.000Z,229798007104984,39,50,184.0,11,26
1655,주거단지,2022-02-25T04:00:00.000Z,225399960593880,50,63,447.0,14,23
1656,미래형 자동차1,2022-02-25T04:00:00.000Z,226499472221656,36,46,208.0,12,26
1657,미래형 자동차2,2022-02-25T04:00:00.000Z,227598983849432,50,62,784.0,13,26
1658,미래형 자동차3,2022-02-25T04:00:00.000Z,228698495477208,48,59,833.0,11,27
1659,R&D 연구시설단지,2022-02-25T04:00:00.000Z,229798007104984,41,53,176.0,12,25
1660,주거단지,2022-02-25T05:00:00.000Z,225399960593880,49,62,433.0,17,20
1661,미래형 자동차1,2022-02-25T05:00:00.000Z,226499472221656,35,45,225.0,14,23
1662,미래형 자동차2,2022-02-25T05:00:00.000Z,227598983849432,49,61,764.0,13,24
1663,미래형 자동차3,2022-02-25T05:00:00.000Z,228698495477208,46,57,860.0,13,24
1664,R&D 연구시설단지,2022-02-25T05:00:00.000Z,229798007104984,40,52,181.0,13,23
1665,주거단지,2022-02-25T06:00:00.000Z,225399960593880,47,59,413.0,14,20
1666,미래형 자동차1,2022-02-25T06:00:00.000Z,226499472221656,34,44,224.0,14,22
1667,미래형 자동차2,2022-02-25T06:00:00.000Z,227598983849432,46,58,788.0,14,22
1668,미래형 자동차3,2022-02-25T06:00:00.000Z,228698495477208,44,54,806.0,13,23
1669,R&D 연구시설단지,2022-02-25T06:00:00.000Z,229798007104984,38,49,204.0,14,21
1670,주거단지,2022-02-25T07:00:00.000Z,225399960593880,47,59,364.0,13,22
1671,미래형 자동차1,2022-02-25T07:00:00.000Z,226499472221656,35,45,217.0,13,23
1672,미래형 자동차2,2022-02-25T07:00:00.000Z,227598983849432,45,57,778.0,13,23
1673,미래형 자동차3,2022-02-25T07:00:00.000Z,228698495477208,43,52,919.0,13,23
1674,R&D 연구시설단지,2022-02-25T07:00:00.000Z,229798007104984,39,50,235.0,13,22
1675,주거단지,2022-02-25T08:00:00.000Z,225399960593880,49,62,363.0,12,23
1676,미래형 자동차1,2022-02-25T08:00:00.000Z,226499472221656,37,47,206.0,12,25
1677,미래형 자동차2,2022-02-25T08:00:00.000Z,227598983849432,47,59,772.0,12,25
1678,미래형 자동차3,2022-02-25T08:00:00.000Z,228698495477208,45,55,798.0,12,24
1679,R&D 연구시설단지,2022-02-25T08:00:00.000Z,229798007104984,41,53,275.0,12,22
1680,주거단지,2022-02-25T09:00:00.000Z,225399960593880,62,74,483.0,10,28
1681,미래형 자동차1,2022-02-25T09:00:00.000Z,226499472221656,48,62,227.0,10,32
1682,미래형 자동차2,2022-02-25T09:00:00.000Z,227598983849432,58,70,1004.0,10,31
1683,미래형 자동차3,2022-02-25T09:00:00.000Z,228698495477208,55,66,887.0,10,30
1684,R&D 연구시설단지,2022-02-25T09:00:00.000Z,229798007104984,52,67,310.0,9,31
1685,주거단지,2022-02-25T10:00:00.000Z,225399960593880,81,90,712.0,9,34
1686,미래형 자동차1,2022-02-25T10:00:00.000Z,226499472221656,61,78,238.0,8,36
1687,미래형 자동차2,2022-02-25T10:00:00.000Z,227598983849432,76,84,998.0,8,36
1688,미래형 자동차3,2022-02-25T10:00:00.000Z,228698495477208,70,77,875.0,9,35
1689,R&D 연구시설단지,2022-02-25T10:00:00.000Z,229798007104984,70,90,729.0,8,36
1690,주거단지,2022-02-25T11:00:00.000Z,225399960593880,87,97,1363.0,7,38
1691,미래형 자동차1,2022-02-25T11:00:00.000Z,226499472221656,63,81,331.0,6,40
1692,미래형 자동차2,2022-02-25T11:00:00.000Z,227598983849432,79,87,1058.0,6,39
1693,미래형 자동차3,2022-02-25T11:00:00.000Z,228698495477208,71,79,1196.0,6,40
1694,R&D 연구시설단지,2022-02-25T11:00:00.000Z,229798007104984,70,89,1461.0,5,39
1695,주거단지,2022-02-25T12:00:00.000Z,225399960593880,102,116,,5,42
1696,미래형 자동차1,2022-02-25T12:00:00.000Z,226499472221656,59,77,371.0,4,49
1697,미래형 자동차2,2022-02-25T12:00:00.000Z,227598983849432,87,98,1460.0,4,46
1698,미래형 자동차3,2022-02-25T12:00:00.000Z,228698495477208,88,95,1555.0,4,46
1699,R&D 연구시설단지,2022-02-25T12:00:00.000Z,229798007104984,82,105,1554.0,3,45
1700,주거단지,2022-02-25T13:00:00.000Z,225399960593880,95,108,1525.0,3,46
1701,미래형 자동차1,2022-02-25T13:00:00.000Z,226499472221656,62,80,471.0,2,52
1702,미래형 자동차2,2022-02-25T13:00:00.000Z,227598983849432,89,100,1392.0,2,51
1703,미래형 자동차3,2022-02-25T13:00:00.000Z,228698495477208,78,88,1497.0,2,51
1704,R&D 연구시설단지,2022-02-25T13:00:00.000Z,229798007104984,93,120,1754.0,1,50
1705,주거단지,2022-02-25T14:00:00.000Z,225399960593880,98,112,1512.0,2,50
1706,미래형 자동차1,2022-02-25T14:00:00.000Z,226499472221656,66,85,1908.0,1,54
1707,미래형 자동차2,2022-02-25T14:00:00.000Z,227598983849432,88,100,1356.0,1,54
1708,미래형 자동차3,2022-02-25T14:00:00.000Z,228698495477208,79,89,1360.0,1,56
1709,R&D 연구시설단지,2022-02-25T14:00:00.000Z,229798007104984,98,127,1542.0,0,54
1710,주거단지,2022-02-25T15:00:00.000Z,225399960593880,101,116,1580.0,1,55
1711,미래형 자동차1,2022-02-25T15:00:00.000Z,226499472221656,66,85,1592.0,0,60
1712,미래형 자동차2,2022-02-25T15:00:00.000Z,227598983849432,90,103,1425.0,0,57
1713,미래형 자동차3,2022-02-25T15:00:00.000Z,228698495477208,83,92,1354.0,0,61
1714,R&D 연구시설단지,2022-02-25T15:00:00.000Z,229798007104984,103,133,1541.0,-1,58
1715,주거단지,2022-02-25T16:00:00.000Z,225399960593880,111,127,1363.0,1,58
1716,미래형 자동차1,2022-02-25T16:00:00.000Z,226499472221656,68,88,841.0,0,69
1717,미래형 자동차2,2022-02-25T16:00:00.000Z,227598983849432,92,106,1408.0,-1,64
1718,미래형 자동차3,2022-02-25T16:00:00.000Z,228698495477208,87,96,1289.0,-1,65
1719,R&D 연구시설단지,2022-02-25T16:00:00.000Z,229798007104984,107,138,1441.0,-2,66
1720,주거단지,2022-02-25T17:00:00.000Z,225399960593880,114,131,1614.0,0,65
1721,미래형 자동차1,2022-02-25T17:00:00.000Z,226499472221656,71,91,384.0,-1,88
1722,미래형 자동차2,2022-02-25T17:00:00.000Z,227598983849432,98,113,1412.0,-1,73
1723,미래형 자동차3,2022-02-25T17:00:00.000Z,228698495477208,90,99,1577.0,-1,77
1724,R&D 연구시설단지,2022-02-25T17:00:00.000Z,229798007104984,113,146,1575.0,-2,77
1725,주거단지,2022-02-25T18:00:00.000Z,225399960593880,120,139,,-1,82
1726,미래형 자동차1,2022-02-25T18:00:00.000Z,226499472221656,75,97,383.0,-2,92
1727,미래형 자동차2,2022-02-25T18:00:00.000Z,227598983849432,103,119,1422.0,-2,87
1728,미래형 자동차3,2022-02-25T18:00:00.000Z,228698495477208,96,105,1595.0,-2,94
1729,R&D 연구시설단지,2022-02-25T18:00:00.000Z,229798007104984,113,146,1681.0,-3,90
1730,주거단지,2022-02-25T19:00:00.000Z,225399960593880,125,145,1541.0,-2,94
1731,미래형 자동차1,2022-02-25T19:00:00.000Z,226499472221656,75,97,396.0,-3,97
1732,미래형 자동차2,2022-02-25T19:00:00.000Z,227598983849432,104,121,1399.0,-3,94
1733,미래형 자동차3,2022-02-25T19:00:00.000Z,228698495477208,100,110,1635.0,-2,96
1734,R&D 연구시설단지,2022-02-25T19:00:00.000Z,229798007104984,121,156,1697.0,-3,96
1735,주거단지,2022-02-25T20:00:00.000Z,225399960593880,128,149,1469.0,-2,96
1736,미래형 자동차1,2022-02-25T20:00:00.000Z,226499472221656,76,98,447.0,-3,100
1737,미래형 자동차2,2022-02-25T20:00:00.000Z,227598983849432,107,125,1460.0,-3,96
1738,미래형 자동차3,2022-02-25T20:00:00.000Z,228698495477208,102,112,1680.0,-3,99
1739,R&D 연구시설단지,2022-02-25T20:00:00.000Z,229798007104984,129,167,,-4,96
1740,주거단지,2022-02-25T21:00:00.000Z,225399960593880,135,157,,-2,96
1741,미래형 자동차1,2022-02-25T21:00:00.000Z,226499472221656,80,103,1062.0,-3,100
1742,미래형 자동차2,2022-02-25T21:00:00.000Z,227598983849432,113,133,1487.0,-4,96
1743,미래형 자동차3,2022-02-25T21:00:00.000Z,228698495477208,107,118,1670.0,-3,98
1744,R&D 연구시설단지,2022-02-25T21:00:00.000Z,229798007104984,139,180,,-4,96
1745,주거단지,2022-02-25T22:00:00.000Z,225399960593880,141,165,1756.0,-2,96
1746,미래형 자동차1,2022-02-25T22:00:00.000Z,226499472221656,84,109,1630.0,-2,98
1747,미래형 자동차2,2022-02-25T22:00:00.000Z,227598983849432,120,140,1401.0,-2,93
1748,미래형 자동차3,2022-02-25T22:00:00.000Z,228698495477208,109,121,1667.0,-2,97
1749,R&D 연구시설단지,2022-02-25T22:00:00.000Z,229798007104984,145,187,,-3,92
1750,주거단지,2022-02-25T23:00:00.000Z,225399960593880,150,172,1614.0,0,88
1751,미래형 자동차1,2022-02-25T23:00:00.000Z,226499472221656,93,119,1274.0,2,82
1752,미래형 자동차2,2022-02-25T23:00:00.000Z,227598983849432,129,147,1347.0,2,78
1753,미래형 자동차3,2022-02-25T23:00:00.000Z,228698495477208,122,134,1652.0,1,85
1754,R&D 연구시설단지,2022-02-25T23:00:00.000Z,229798007104984,147,189,1676.0,1,84
1755,주거단지,2022-02-26T00:00:00.000Z,225399960593880,155,174,1535.0,4,74
1756,미래형 자동차1,2022-02-26T00:00:00.000Z,226499472221656,108,139,535.0,4,69
1757,미래형 자동차2,2022-02-26T00:00:00.000Z,227598983849432,140,157,1256.0,5,67
1758,미래형 자동차3,2022-02-26T00:00:00.000Z,228698495477208,130,142,1480.0,4,73
1759,R&D 연구시설단지,2022-02-26T00:00:00.000Z,229798007104984,146,188,1239.0,4,69
1760,주거단지,2022-02-26T01:00:00.000Z,225399960593880,130,144,651.0,9,53
1761,미래형 자동차1,2022-02-26T01:00:00.000Z,226499472221656,106,137,256.0,9,52
1762,미래형 자동차2,2022-02-26T01:00:00.000Z,227598983849432,123,135,952.0,9,53
1763,미래형 자동차3,2022-02-26T01:00:00.000Z,228698495477208,116,125,931.0,9,55
1764,R&D 연구시설단지,2022-02-26T01:00:00.000Z,229798007104984,132,171,371.0,8,53
1765,주거단지,2022-02-26T02:00:00.000Z,225399960593880,110,121,360.0,11,41
1766,미래형 자동차1,2022-02-26T02:00:00.000Z,226499472221656,96,124,217.0,11,43
1767,미래형 자동차2,2022-02-26T02:00:00.000Z,227598983849432,107,117,886.0,12,41
1768,미래형 자동차3,2022-02-26T02:00:00.000Z,228698495477208,100,106,717.0,12,43
1769,R&D 연구시설단지,2022-02-26T02:00:00.000Z,229798007104984,119,154,194.0,11,41
1770,주거단지,2022-02-26T03:00:00.000Z,225399960593880,86,95,295.0,14,33
1771,미래형 자동차1,2022-02-26T03:00:00.000Z,226499472221656,77,99,207.0,13,36
1772,미래형 자동차2,2022-02-26T03:00:00.000Z,227598983849432,82,90,817.0,14,34
1773,미래형 자동차3,2022-02-26T03:00:00.000Z,228698495477208,77,83,734.0,14,35
1774,R&D 연구시설단지,2022-02-26T03:00:00.000Z,229798007104984,94,121,175.0,14,33
1775,주거단지,2022-02-26T04:00:00.000Z,225399960593880,46,56,372.0,16,24
1776,미래형 자동차1,2022-02-26T04:00:00.000Z,226499472221656,35,45,217.0,16,26
1777,미래형 자동차2,2022-02-26T04:00:00.000Z,227598983849432,46,55,712.0,16,26
1778,미래형 자동차3,2022-02-26T04:00:00.000Z,228698495477208,43,51,765.0,15,26
1779,R&D 연구시설단지,2022-02-26T04:00:00.000Z,229798007104984,45,57,182.0,15,25
1780,주거단지,2022-02-26T05:00:00.000Z,225399960593880,40,49,448.0,19,20
1781,미래형 자동차1,2022-02-26T05:00:00.000Z,226499472221656,30,39,211.0,16,24
1782,미래형 자동차2,2022-02-26T05:00:00.000Z,227598983849432,39,49,738.0,16,23
1783,미래형 자동차3,2022-02-26T05:00:00.000Z,228698495477208,38,45,819.0,15,24
1784,R&D 연구시설단지,2022-02-26T05:00:00.000Z,229798007104984,35,45,191.0,16,23
1785,주거단지,2022-02-26T06:00:00.000Z,225399960593880,41,51,408.0,17,21
1786,미래형 자동차1,2022-02-26T06:00:00.000Z,226499472221656,31,39,222.0,16,24
1787,미래형 자동차2,2022-02-26T06:00:00.000Z,227598983849432,40,50,760.0,16,24
1788,미래형 자동차3,2022-02-26T06:00:00.000Z,228698495477208,39,46,855.0,16,24
1789,R&D 연구시설단지,2022-02-26T06:00:00.000Z,229798007104984,36,46,187.0,16,24
1790,주거단지,2022-02-26T07:00:00.000Z,225399960593880,38,47,401.0,16,22
1791,미래형 자동차1,2022-02-26T07:00:00.000Z,226499472221656,28,36,211.0,15,25
1792,미래형 자동차2,2022-02-26T07:00:00.000Z,227598983849432,38,46,753.0,15,24
